customer_id,revenue,number_of_orders,recency_days,ClustID
557,757,9,294,0
28013,735,10,403,0
27093,898,9,439,0
38784,954,9,332,0
11041,840,8,262,0
23480,1336,10,415,0
6616,958,8,498,0
6733,922,10,465,0
15958,730,8,301,0
30574,1012,8,296,0
5212,910,8,310,0
805,810,8,352,0
3930,1507,11,455,0
21354,1103,9,396,0
5091,1223,10,374,0
19203,728,9,271,0
3359,968,13,243,0
34768,1035,9,239,0
4617,872,7,379,0
6361,621,10,284,0
3100,1205,11,511,0
7235,995,10,528,0
29836,1103,13,271,0
34545,1237,11,406,0
13660,1156,12,489,0
4104,973,10,235,0
1242,1004,10,514,0
8644,1027,9,381,0
11714,1235,14,301,0
4219,1110,11,346,0
7318,998,10,236,0
3753,710,10,384,0
20120,878,8,452,0
27517,972,10,348,0
37104,908,10,405,0
30849,578,9,325,0
37284,889,9,501,0
30340,981,11,254,0
18327,877,11,235,0
1675,947,11,272,0
11740,1105,12,401,0
23876,1341,11,423,0
10734,978,8,513,0
15772,805,9,411,0
20348,922,11,434,0
17521,944,8,441,0
33570,1350,13,393,0
17889,845,10,359,0
16845,915,13,351,0
21435,1144,9,384,0
8496,984,8,231,0
807,922,8,416,0
17396,1089,10,510,0
17664,1156,11,304,0
14587,852,9,496,0
12176,1384,12,343,0
25952,982,13,285,0
6127,1264,11,267,0
20524,1293,9,293,0
22391,816,8,327,0
4619,1001,9,227,0
30968,794,10,232,0
22248,916,11,440,0
13289,783,8,292,0
29236,1065,9,377,0
9466,889,11,450,0
28847,854,9,244,0
37200,1005,8,239,0
24972,1212,12,400,0
28403,1141,12,442,0
35565,1185,11,326,0
22779,1256,10,402,0
31405,735,9,390,0
16320,1109,11,403,0
34247,1421,12,398,0
22148,710,9,275,0
12203,993,10,472,0
2781,1091,11,276,0
16473,1192,9,369,0
31652,1070,11,235,0
15525,947,10,402,0
37242,892,7,274,0
17000,1277,14,399,0
32722,633,11,367,0
15221,927,9,418,0
12583,920,11,440,0
36393,794,9,474,0
340,689,8,301,0
27491,834,9,403,0
32990,800,9,240,0
3995,852,10,266,0
27598,1152,12,284,0
22350,1538,10,423,0
23485,1042,9,473,0
10604,971,9,238,0
5973,793,11,361,0
1243,1161,13,246,0
27783,999,12,342,0
7484,654,10,456,0
27685,797,12,267,0
3438,942,9,520,0
35903,851,8,300,0
12298,1119,9,277,0
6129,1055,8,354,0
4593,1232,11,267,0
11972,1220,12,243,0
25740,931,10,242,0
6602,770,11,238,0
3208,1336,13,350,0
14932,724,8,295,0
15145,941,10,237,0
34548,918,9,231,0
33885,986,11,302,0
16048,1473,12,472,0
24326,1014,9,246,0
1401,808,10,264,0
23336,846,11,349,0
9236,1088,11,464,0
32425,769,11,247,0
37350,772,9,424,0
32983,1276,11,354,0
8041,1010,10,393,0
21281,952,8,469,0
3110,826,12,291,0
4728,1243,10,246,0
1096,1113,12,244,0
22406,839,11,238,0
34572,1211,12,355,0
6255,1483,11,459,0
2879,908,8,289,0
33772,996,11,242,0
13439,971,9,298,0
16712,946,10,445,0
12228,845,9,472,0
35368,1315,13,316,0
25111,929,11,278,0
37194,565,9,295,0
12505,866,8,262,0
30996,1221,14,358,0
31291,986,10,302,0
13551,932,10,350,0
34534,1075,7,317,0
16009,1127,14,313,0
2627,838,9,314,0
36502,1067,11,503,0
9880,773,9,401,0
11107,947,9,358,0
10924,1122,11,244,0
33636,1178,11,282,0
30034,879,11,234,0
20645,906,8,471,0
2062,1011,10,384,0
18801,839,9,258,0
12889,879,11,247,0
8092,961,10,233,0
16229,838,9,333,0
23811,1026,8,223,0
27153,828,10,229,0
22794,791,8,303,0
22763,1024,10,434,0
5796,901,10,310,0
33714,1075,10,334,0
38397,912,11,254,0
13799,1244,10,259,0
29423,961,11,263,0
30310,850,9,429,0
2495,1148,10,260,0
16375,1057,10,278,0
32291,685,9,380,0
38120,813,12,469,0
11615,778,10,325,0
20530,848,11,488,0
4033,1004,9,265,0
22902,968,9,230,0
819,1129,11,319,0
6853,911,10,425,0
30859,785,10,468,0
26798,1046,10,261,0
21491,862,11,286,0
4058,1157,14,274,0
712,813,12,421,0
37707,840,8,253,0
31385,815,10,268,0
38218,1245,13,285,0
6276,919,10,244,0
35226,775,9,244,0
15671,1380,11,398,0
19642,946,9,245,0
30387,932,11,349,0
4199,1217,10,315,0
30417,1088,12,397,0
15673,967,9,460,0
22093,937,8,468,0
35902,1089,8,500,0
32340,1136,9,374,0
34112,936,10,256,0
11688,1029,9,249,0
18047,884,8,254,0
771,980,10,426,0
17981,819,9,356,0
26341,884,9,276,0
26629,947,9,347,0
19893,795,11,249,0
8038,662,10,417,0
8651,1081,12,261,0
27721,1224,12,366,0
12925,806,12,282,0
16719,1029,11,252,0
5528,747,9,265,0
1350,877,12,256,0
38855,1086,11,269,0
427,752,11,232,0
38188,813,8,278,0
26416,875,10,327,0
22540,1026,9,455,0
21721,1024,9,280,0
38003,847,8,309,0
36859,984,11,412,0
16000,1179,11,316,0
33765,863,9,414,0
34047,949,9,314,0
38391,964,8,413,0
16955,1404,13,438,0
13694,635,10,413,0
31722,993,12,318,0
16471,1136,11,475,0
18667,1261,12,331,0
30080,1054,10,278,0
37548,1285,11,252,0
7980,1251,10,519,0
16036,918,8,232,0
32515,684,9,394,0
34830,1076,9,411,0
30743,1298,13,415,0
264,982,10,343,0
28510,974,8,245,0
29562,1069,12,365,0
22566,1125,10,278,0
16495,773,10,395,0
10352,949,14,278,0
21492,1101,11,552,0
16075,690,9,263,0
6367,862,7,333,0
38991,1034,10,534,0
17800,977,8,311,0
10241,935,9,509,0
27964,1051,10,389,0
9304,605,10,303,0
8497,805,11,335,0
19879,991,10,491,0
27559,1150,11,417,0
32401,1071,8,489,0
35304,756,9,399,0
21683,949,10,252,0
3739,865,10,270,0
12817,1081,11,330,0
25504,944,10,454,0
33972,1278,8,446,0
30015,937,9,446,0
38022,971,9,503,0
28820,1011,10,423,0
3007,863,12,234,0
5814,915,10,330,0
17856,950,10,352,0
12099,1131,11,244,0
4202,948,14,277,0
22690,1051,9,391,0
19235,775,9,268,0
32119,936,9,432,0
36294,743,9,277,0
27380,771,8,279,0
10056,1052,10,281,0
16691,979,9,233,0
7704,1015,9,452,0
23867,918,8,318,0
20503,1046,11,519,0
3571,1015,10,227,0
11333,1146,11,433,0
11108,822,9,430,0
13071,650,10,319,0
21043,983,11,248,0
34356,757,10,408,0
24866,1601,12,490,0
1875,845,10,402,0
18753,774,12,391,0
19739,1054,12,385,0
19279,1043,12,290,0
19023,1088,11,348,0
2533,893,7,322,0
19212,1188,7,299,0
34164,1061,10,385,0
27281,1144,9,284,0
37629,1110,12,339,0
31193,1391,11,395,0
17339,1277,11,262,0
33715,901,12,264,0
34054,778,10,329,0
36957,800,8,265,0
2413,1136,11,427,0
36533,722,10,287,0
5656,855,8,252,0
1286,890,11,529,0
32593,1425,13,351,0
25546,823,8,418,0
13399,1102,12,258,0
30607,796,9,257,0
34993,839,11,323,0
23901,720,10,269,0
20299,1001,10,346,0
26999,1141,11,237,0
20077,715,9,424,0
30313,792,10,286,0
1719,1018,9,227,0
26040,907,6,308,0
37617,1025,7,233,0
1247,929,8,230,0
13796,1301,10,257,0
20045,1090,9,226,0
20845,765,9,433,0
25374,992,10,324,0
24616,762,8,280,0
32398,878,9,252,0
34068,983,9,251,0
12513,1049,12,237,0
24011,737,10,262,0
13237,731,10,227,0
24492,961,9,529,0
26217,1143,11,255,0
30566,1129,9,557,0
14565,1349,11,414,0
10884,1038,9,378,0
12404,1284,11,446,0
35291,614,10,389,0
24491,1281,12,261,0
37237,922,11,459,0
37406,843,9,253,0
34647,1157,12,451,0
37806,1085,9,336,0
6178,787,7,308,0
26645,1081,12,433,0
7086,1231,11,358,0
6843,1291,10,478,0
2407,802,10,234,0
8879,1191,10,400,0
19238,777,10,383,0
37650,903,11,399,0
34823,1072,9,322,0
23919,843,8,347,0
18823,1528,12,496,0
10677,861,9,427,0
3505,997,9,356,0
3643,984,10,393,0
17642,1188,8,587,0
33805,1136,11,278,0
8149,1142,10,495,0
4154,1084,11,345,0
18966,1090,8,387,0
13908,1006,9,305,0
13252,1309,13,378,0
18744,1018,12,414,0
12935,957,9,396,0
7718,1044,9,350,0
3113,891,8,375,0
20473,944,10,229,0
23461,890,11,266,0
39084,1212,10,251,0
3331,786,8,318,0
15253,634,9,342,0
32578,1011,13,334,0
18937,968,12,253,0
13828,990,8,327,0
27876,855,10,246,0
17544,1160,12,336,0
29796,1382,11,424,0
27596,1311,13,346,0
16394,1240,9,424,0
15919,938,11,516,0
11483,981,11,237,0
28943,792,9,328,0
4300,969,10,394,0
35431,1028,9,328,0
25157,707,10,262,0
1065,965,10,504,0
29314,701,8,308,0
21888,1018,12,284,0
39017,843,8,286,0
15312,1381,14,398,0
36177,819,8,274,0
39996,555,9,298,0
9323,841,11,261,0
17888,1004,9,492,0
19042,1062,12,253,0
3601,1386,11,249,0
13503,760,7,321,0
28462,1072,9,480,0
10332,1184,9,387,0
18261,921,11,517,0
6054,985,12,268,0
38082,767,9,324,0
32696,668,11,270,0
8313,1130,11,251,0
5224,786,10,241,0
33146,1080,10,232,0
6005,1271,13,395,0
3613,783,9,279,0
37973,930,8,325,0
36475,683,10,295,0
33646,1255,11,291,0
36039,947,9,226,0
33363,928,13,247,0
871,894,8,348,0
39849,1003,12,454,0
3901,702,10,238,0
13932,772,7,305,0
14649,1157,10,283,0
13698,795,9,434,0
36091,686,10,325,0
37050,1229,11,247,0
24948,909,10,266,0
28969,913,9,226,0
2294,837,9,307,0
18118,791,8,397,0
3695,845,10,228,0
421,694,9,272,0
33007,744,8,347,0
2759,760,9,430,0
29813,1071,10,256,0
24363,942,10,230,0
22270,1147,12,242,0
8909,853,8,311,0
19880,909,8,473,0
24220,791,9,308,0
29670,913,9,351,0
17373,1193,9,434,0
9114,1069,9,250,0
32424,1075,12,350,0
29143,1219,10,246,0
32587,576,10,330,0
31052,768,9,387,0
11436,854,9,271,0
17819,985,11,382,0
28782,855,8,377,0
30420,1170,11,258,0
30716,847,8,258,0
17057,1019,12,392,0
2913,1192,11,369,0
5480,1211,10,508,0
26017,1212,9,263,0
34798,1252,9,365,0
20747,758,7,320,0
27640,869,9,222,0
28634,994,9,468,0
31235,1111,9,244,0
29396,837,9,361,0
4090,1246,11,277,0
30713,1062,9,409,0
34197,812,7,352,0
898,844,9,249,0
24231,869,14,243,0
37711,1454,13,401,0
8152,809,9,361,0
18485,926,11,503,0
12095,703,11,260,0
7002,958,11,271,0
39200,824,11,308,0
19866,1257,10,238,0
12588,1178,12,241,0
13096,1047,9,316,0
4626,929,12,546,0
28682,816,9,461,0
6258,939,14,342,0
19588,852,10,346,0
16771,949,13,240,0
11627,791,10,475,0
4308,901,11,325,0
27397,951,8,286,0
27651,1345,9,263,0
9870,1058,7,447,0
24803,779,9,442,0
26576,1347,13,498,0
24071,812,10,251,0
20285,1000,10,256,0
1807,1426,13,486,0
31659,1154,13,330,0
4670,1394,12,286,0
6056,633,10,296,0
18931,935,9,229,0
3749,904,8,292,0
38578,883,12,303,0
34500,975,10,260,0
11244,832,9,469,0
7463,1387,13,312,0
18370,1252,13,462,0
23236,683,9,301,0
13832,908,9,329,0
8910,980,9,284,0
32620,1243,11,254,0
7220,1260,12,306,0
14600,719,11,299,0
25217,1015,11,305,0
14617,1222,11,418,0
24554,938,10,301,0
23255,664,10,275,0
29340,868,9,263,0
19676,972,9,340,0
9677,961,8,362,0
9424,1020,8,251,0
9528,702,11,458,0
16469,877,11,287,0
9077,892,10,376,0
16045,783,11,259,0
36572,1588,13,408,0
10167,894,9,258,0
12971,948,10,231,0
17276,1249,13,480,0
9407,963,9,244,0
34579,863,9,229,0
5752,1024,9,289,0
34769,1043,9,302,0
12059,1287,13,418,0
19077,925,8,379,0
25385,786,9,313,0
29622,1072,11,350,0
110,911,10,261,0
2680,944,8,412,0
22842,792,11,467,0
39689,1187,11,304,0
32930,1062,9,387,0
11153,794,10,226,0
27329,1033,13,494,0
2039,865,10,277,0
34096,1036,10,485,0
6807,826,9,435,0
8768,1163,13,243,0
14757,962,7,280,0
6782,743,8,289,0
26186,1061,10,399,0
14601,881,10,387,0
22226,1395,13,455,0
2324,987,11,298,0
30360,844,10,297,0
15318,1340,11,531,0
24065,800,10,517,0
20482,928,9,287,0
1821,1264,13,334,0
32940,1287,12,350,0
30023,1152,13,405,0
7888,1023,9,367,0
14764,707,9,275,0
15867,803,9,473,0
5041,982,12,294,0
19557,1023,12,285,0
33744,1198,13,458,0
28087,1019,11,249,0
35352,1294,10,288,0
37914,1060,9,340,0
11865,1201,11,269,0
31950,1391,13,443,0
13843,985,10,273,0
8204,1056,11,237,0
22067,985,11,237,0
992,951,12,242,0
35995,1073,10,434,0
925,812,12,251,0
669,896,10,272,0
13035,950,10,426,0
3750,1056,14,311,0
53,1007,8,478,0
19815,915,7,372,0
32147,1107,12,257,0
39134,967,9,243,0
13911,1395,15,388,0
17787,841,7,298,0
23496,746,12,232,0
19434,1006,9,447,0
23983,935,9,450,0
22289,1006,8,316,0
14301,914,11,252,0
2485,1004,9,281,0
39660,903,10,394,0
2833,925,8,260,0
323,815,7,309,0
33924,1076,11,253,0
28392,782,9,316,0
1761,991,11,526,0
37301,1166,11,450,0
6517,853,8,259,0
13869,1044,9,258,0
32687,1183,9,539,0
32501,1260,12,255,0
30857,947,9,433,0
4778,949,8,245,0
21190,884,11,339,0
24460,1036,11,241,0
5722,753,8,353,0
21809,1071,8,278,0
32544,874,9,269,0
15155,1320,10,290,0
20419,1118,11,383,0
12172,837,9,426,0
23422,765,10,242,0
4650,1178,11,399,0
36115,859,9,405,0
13001,1185,11,320,0
14475,1005,12,254,0
34032,1048,8,314,0
10765,851,11,433,0
9502,976,9,309,0
22606,1053,9,506,0
916,626,10,432,0
17345,861,8,426,0
29829,850,8,298,0
14980,1188,12,271,0
14674,987,10,256,0
18500,884,10,229,0
8469,961,10,233,0
28022,980,9,228,0
34300,1039,9,222,0
22509,1133,10,268,0
10720,1124,15,440,0
28044,825,9,228,0
19959,995,11,308,0
15367,979,13,280,0
147,749,10,326,0
11702,828,8,421,0
11017,973,10,373,0
16816,801,9,260,0
11458,895,13,295,0
5317,968,10,231,0
15082,606,9,317,0
25934,1273,13,461,0
35571,1147,11,267,0
34406,650,9,389,0
36499,770,8,345,0
31105,966,10,519,0
23447,715,10,411,0
38032,1022,12,290,0
450,846,9,288,0
2925,773,12,445,0
10863,876,9,247,0
32966,1015,10,416,0
22423,901,9,328,0
28637,1317,13,302,0
12305,1141,12,370,0
3754,1016,8,396,0
17194,1036,11,237,0
33280,1034,10,381,0
10229,758,9,447,0
5745,1404,11,353,0
16633,988,9,513,0
21844,1143,11,374,0
37955,821,11,335,0
24111,724,11,321,0
5419,1131,10,447,0
5490,886,12,252,0
20890,800,13,255,0
35042,985,10,368,0
36821,1019,11,253,0
15414,906,10,248,0
38017,943,12,320,0
36047,1035,10,330,0
27583,1103,12,261,0
33125,1174,10,350,0
36718,1299,9,478,0
12182,1637,12,538,0
15702,1097,12,254,0
38110,1093,11,240,0
5222,1167,13,413,0
22610,1069,11,381,0
5451,779,9,373,0
33597,718,8,291,0
39675,835,11,264,0
35937,1009,10,368,0
10654,844,8,409,0
11414,1192,12,393,0
34074,1177,9,266,0
15568,974,10,242,0
33747,1063,10,511,0
6642,711,9,278,0
25143,628,8,305,0
14758,1048,11,296,0
18569,1298,11,266,0
3198,1319,12,410,0
15929,680,8,303,0
21771,1290,10,362,0
207,1072,12,397,0
25499,918,10,340,0
32406,975,13,291,0
20175,804,7,322,0
21189,872,9,235,0
16764,1225,13,438,0
1760,1091,13,294,0
18894,1111,10,231,0
7313,950,11,235,0
33951,839,10,359,0
4690,1089,10,399,0
38461,1003,8,448,0
15630,813,10,356,0
22182,739,9,384,0
34357,816,7,308,0
15026,864,10,413,0
22505,906,9,276,0
28068,806,8,351,0
22288,920,8,421,0
20508,918,9,320,0
39533,1058,9,447,0
11365,725,10,382,0
32746,1114,10,342,0
33681,929,10,442,0
9986,917,9,269,0
2941,916,9,392,0
1039,1262,12,341,0
8864,1279,11,276,0
35121,728,9,296,0
33729,1140,11,436,0
8018,803,10,408,0
7290,989,10,304,0
9007,850,10,406,0
34229,1265,10,342,0
13381,1284,10,315,0
12491,1047,9,451,0
5747,1028,11,231,0
20899,933,11,396,0
19922,873,9,261,0
32108,898,10,257,0
32021,1150,12,314,0
34701,1078,13,253,0
3780,925,9,223,0
31768,1156,12,238,0
21566,1087,10,379,0
31604,1082,10,375,0
16421,847,11,547,0
5467,1326,13,464,0
4826,1141,10,240,0
24237,981,9,229,0
8867,902,8,339,0
8722,995,10,296,0
38118,735,8,344,0
22338,1168,12,244,0
11330,849,9,266,0
25679,895,8,275,0
33413,772,10,419,0
27261,941,11,438,0
22583,861,11,301,0
34492,981,9,366,0
23844,857,10,321,0
28906,1152,10,333,0
16785,1116,10,254,0
28671,788,8,265,0
6421,807,10,372,0
7797,1127,12,340,0
2110,862,8,248,0
17943,907,10,478,0
32475,1222,11,303,0
33342,928,9,268,0
8299,916,9,479,0
12430,1035,10,259,0
3029,1221,13,436,0
36620,1073,12,275,0
37498,1304,12,414,0
29330,891,10,433,0
36112,734,13,244,0
31210,833,9,410,0
6364,885,10,403,0
23318,1305,11,321,0
25226,1107,7,295,0
15541,898,11,378,0
9890,946,8,448,0
27653,1065,11,250,0
4445,723,9,415,0
33085,1563,14,408,0
4065,1433,14,435,0
25393,785,8,279,0
10530,1222,9,250,0
24342,1119,12,282,0
27293,918,10,375,0
7879,1046,9,232,0
2578,846,8,284,0
30809,1160,10,443,0
4928,1163,8,532,0
37081,808,7,332,0
19087,1154,12,437,0
13742,816,10,329,0
14532,1112,12,286,0
29460,1309,13,310,0
34980,657,10,434,0
22419,938,7,263,0
19899,1160,11,311,0
39494,886,8,307,0
24357,748,8,286,0
29530,787,9,374,0
33553,845,11,518,0
22741,922,9,256,0
23096,843,8,366,0
39613,935,10,363,0
26671,1450,14,391,0
868,1093,10,357,0
6326,961,10,234,0
10535,1092,9,253,0
20320,942,10,283,0
32637,912,10,383,0
31746,1186,12,247,0
2947,988,10,411,0
12540,1106,12,286,0
28458,946,10,609,0
30665,1078,9,474,0
2163,1334,12,268,0
26608,989,8,237,0
6135,796,10,438,0
10021,1045,8,424,0
2100,842,12,252,0
4867,567,12,410,0
9088,1256,10,489,0
24623,812,9,363,0
10483,761,10,249,0
38660,1315,13,431,0
5045,652,10,346,0
1726,1076,12,447,0
27216,885,12,243,0
11641,1062,9,359,0
8425,923,13,380,0
37232,980,11,448,0
15713,658,9,286,0
8900,1287,15,358,0
13870,1001,10,352,0
3592,1332,12,378,0
7687,993,10,239,0
7605,1223,12,306,0
14721,1073,12,297,0
13405,858,10,364,0
26738,973,9,315,0
33766,688,8,307,0
5985,1036,9,405,0
11016,1361,13,318,0
15557,843,8,423,0
34171,865,10,289,0
5966,954,9,297,0
1513,863,7,377,0
19071,751,8,316,0
5740,1131,10,442,0
29567,1018,10,251,0
18575,1054,9,311,0
38964,803,8,381,0
32366,836,8,303,0
14005,741,10,387,0
15322,1305,10,273,0
10251,993,10,345,0
458,861,12,260,0
32464,1000,9,328,0
2396,874,8,262,0
31241,831,7,359,0
30404,980,8,262,0
13433,996,9,263,0
14002,1235,13,264,0
7168,1027,9,428,0
33272,873,9,483,0
23474,1039,13,276,0
34972,953,7,251,0
24102,906,9,286,0
20157,1171,11,406,0
11265,835,9,466,0
28783,1418,16,456,0
29051,854,9,373,0
31364,1109,9,240,0
18255,1167,9,457,0
3074,1111,12,324,0
11092,655,8,308,0
14558,1121,11,362,0
31259,1329,14,437,0
7691,883,9,433,0
16626,1180,11,312,0
7084,1173,13,273,0
19966,779,10,297,0
31573,991,10,257,0
21531,1047,8,514,0
31794,1274,14,459,0
30381,1117,10,399,0
32262,867,9,423,0
13104,1168,13,277,0
10030,980,10,235,0
18850,1044,9,620,0
13818,1046,11,250,0
10500,762,9,291,0
9653,1001,11,268,0
39116,878,8,335,0
22929,1256,13,297,0
5464,1047,6,333,0
23994,849,11,245,0
7208,902,8,239,0
8382,914,9,326,0
19872,1194,12,268,0
1938,876,8,372,0
9749,950,7,427,0
5941,951,10,282,0
39197,1028,7,460,0
33577,976,10,334,0
12329,951,12,547,0
16759,935,9,455,0
4231,1340,12,374,0
15055,914,11,367,0
36178,1132,13,293,0
8586,1025,9,224,0
26847,1637,9,471,0
30634,1349,13,306,0
14146,832,8,400,0
12132,1436,11,348,0
31521,891,11,232,0
13132,690,9,322,0
2345,758,12,416,0
36549,1070,12,372,0
7860,882,12,299,0
7629,1016,11,373,0
12307,923,8,293,0
24920,1183,13,280,0
1406,848,10,356,0
4587,617,10,307,0
1068,695,9,388,0
13311,1098,9,284,0
34292,946,8,319,0
34182,997,11,253,0
39819,945,11,461,0
1631,1068,10,250,0
39072,923,10,330,0
26971,1079,10,307,0
34790,1366,10,485,0
6837,980,8,323,0
1374,886,8,364,0
18216,929,10,316,0
26631,844,9,289,0
30018,1031,9,332,0
6309,686,10,450,0
4677,1077,11,538,0
37904,1173,12,330,0
7197,721,9,309,0
21992,736,10,248,0
39545,750,8,341,0
35827,657,11,514,0
9656,786,9,321,0
23181,799,9,432,0
36651,1320,12,318,0
22563,1275,15,491,0
7976,1001,7,459,0
17969,954,7,310,0
35335,1066,10,300,0
22331,1002,10,486,0
21094,1006,10,380,0
37700,969,10,437,0
20754,1066,10,313,0
36524,892,9,285,0
29225,1159,11,367,0
5668,1211,11,302,0
21071,729,10,391,0
25644,1014,10,396,0
7914,982,8,247,0
7557,1311,15,360,0
37395,1021,9,372,0
31504,1309,11,335,0
38393,860,9,405,0
13880,1174,9,249,0
13588,1068,12,334,0
10956,733,9,439,0
30481,942,10,281,0
32439,932,9,253,0
17697,758,9,285,0
30134,747,10,504,0
16874,848,9,224,0
11936,832,11,401,0
10565,898,10,237,0
2901,1240,10,351,0
37502,1049,10,237,0
12643,1036,12,486,0
11973,851,9,269,0
17348,1000,8,476,0
18735,1016,9,243,0
23663,876,9,413,0
25977,854,9,372,0
12434,959,11,279,0
25831,1071,11,296,0
1051,986,11,287,0
33100,962,10,308,0
9397,987,11,269,0
16936,674,10,439,0
25304,825,9,256,0
39262,880,12,237,0
31666,815,9,236,0
11390,785,12,232,0
29634,997,9,380,0
25839,1012,9,286,0
11090,753,10,471,0
2740,974,9,428,0
28680,1280,12,257,0
31191,1323,13,440,0
4230,893,11,340,0
12435,965,9,226,0
26205,898,9,269,0
20657,936,10,342,0
13933,927,12,255,0
36131,771,9,407,0
38586,661,10,312,0
7374,912,8,452,0
37370,1206,11,470,0
24547,782,8,284,0
31527,1007,9,281,0
24707,1473,12,498,0
27734,937,9,225,0
15620,907,9,422,0
13056,823,9,422,0
5999,894,9,252,0
26110,767,9,269,0
37111,1041,11,300,0
33491,748,9,239,1
36530,871,8,170,1
35563,735,6,281,1
25778,597,8,82,1
29566,777,8,60,1
12375,589,9,128,1
2420,720,10,222,1
522,653,9,116,1
16487,734,7,154,1
35005,670,7,76,1
18817,289,3,151,1
15484,746,5,241,1
20545,500,7,221,1
13850,559,6,252,1
8010,498,8,171,1
24365,690,6,89,1
6315,416,5,196,1
3037,897,7,118,1
9997,842,8,92,1
401,779,8,94,1
33483,534,5,240,1
7638,643,9,78,1
10465,783,6,101,1
15483,724,7,237,1
18897,847,7,9,1
7042,258,3,192,1
11147,256,5,189,1
35498,684,7,122,1
21509,371,7,175,1
10447,865,8,49,1
32672,843,8,48,1
9831,504,8,69,1
36649,507,6,137,1
28297,480,6,261,1
26306,693,7,165,1
19441,748,9,225,1
19758,653,8,90,1
18043,780,6,240,1
33662,681,7,16,1
30909,773,8,206,1
26012,681,9,11,1
24293,384,8,225,1
23440,804,7,95,1
24802,526,7,64,1
14676,234,4,188,1
31924,795,9,114,1
37143,920,8,146,1
28169,737,7,274,1
17517,771,7,123,1
11694,567,5,203,1
32927,797,8,214,1
10952,656,9,92,1
17142,676,8,198,1
25930,757,8,199,1
22262,726,9,111,1
30397,773,8,226,1
4123,733,10,202,1
13612,780,7,165,1
18492,691,6,133,1
18543,955,7,8,1
34519,599,5,208,1
28101,827,9,158,1
26811,763,8,113,1
29023,444,7,266,1
20501,581,10,105,1
38071,750,6,47,1
378,479,9,118,1
3898,744,8,39,1
6319,343,5,139,1
37414,555,7,53,1
36466,690,7,143,1
26458,572,5,268,1
14786,734,8,263,1
26139,518,8,119,1
16156,554,7,265,1
31035,303,6,225,1
31518,713,9,130,1
3621,622,10,121,1
17417,811,9,157,1
12384,768,7,242,1
29425,1003,7,133,1
17134,653,8,260,1
38398,725,6,184,1
37616,572,8,89,1
17671,711,9,154,1
36005,587,10,126,1
12707,793,9,131,1
31781,686,8,45,1
39422,411,5,195,1
11429,686,8,205,1
21503,694,8,170,1
6966,590,8,96,1
26322,328,8,180,1
25108,662,8,256,1
20534,447,5,242,1
6759,803,7,34,1
5423,720,9,184,1
38276,752,9,63,1
37781,635,8,99,1
15005,683,10,232,1
27544,593,7,279,1
1545,847,6,249,1
12215,675,6,202,1
33036,662,7,107,1
38187,560,7,146,1
39840,497,6,149,1
37925,524,5,116,1
27952,509,8,190,1
26902,637,8,118,1
10700,619,9,107,1
13436,782,5,194,1
21652,587,8,79,1
13897,544,8,60,1
29229,788,8,184,1
25497,681,6,12,1
16360,800,8,233,1
17542,694,8,66,1
11050,710,8,142,1
28770,577,6,167,1
6096,911,8,111,1
26264,551,9,32,1
2943,561,6,276,1
1824,559,7,292,1
33157,832,9,182,1
23826,430,7,115,1
14651,940,7,193,1
33581,527,6,150,1
214,836,6,206,1
21413,770,8,86,1
11728,674,9,205,1
7029,745,9,125,1
23818,547,7,142,1
28397,142,3,135,1
21898,498,8,202,1
15698,532,6,210,1
34751,679,8,115,1
6177,817,7,222,1
12638,784,9,149,1
26424,433,8,192,1
28504,629,6,132,1
9882,608,7,202,1
23430,719,7,170,1
34070,529,6,162,1
15604,433,5,78,1
21904,470,6,12,1
20168,460,6,172,1
37238,900,8,118,1
27712,547,8,242,1
19229,309,5,102,1
18380,487,7,88,1
20488,692,7,151,1
25929,431,8,5,1
23011,734,9,68,1
6943,589,5,149,1
31400,525,8,146,1
1264,594,8,171,1
2817,567,7,131,1
38518,649,6,47,1
10525,384,7,14,1
31447,703,8,86,1
3856,668,6,163,1
20944,559,4,61,1
17052,748,9,47,1
7340,614,7,110,1
36935,679,7,201,1
4475,551,6,166,1
9101,687,7,157,1
35411,742,8,232,1
16380,415,8,68,1
29266,420,7,243,1
12364,678,7,220,1
15126,683,7,243,1
20284,855,7,166,1
34831,701,8,275,1
9395,720,9,177,1
38748,385,4,167,1
34959,761,9,156,1
12498,769,7,238,1
36037,738,8,227,1
